id,name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
586,Pakistan,98366203,103964636,144804808,196182421,180789973,227382356,250772581,194470815,217211830,221451176,252144863
591,Panama,89583150,111842999,115492252,133132697,172591160,261963772,350567995,274245037,347205209,399499763,501150199
598,Papua New Guinea,2864680,2477225,2686774,3039957,3216987,6255761,6460297,8855150,10965151,14098959,68214137
600,Paraguay,9492399,8114834,9561694,15252986,20692520,23564059,34227583,32292311,57760436,88432489,81874601
604,Peru,133832298,148085002,232939149,256657537,416682911,535935114,714482820,597290668,854207360,1091954244,1334684619
608,Philippines,671795765,576603805,633514103,831836620,907167032,1234352157,1391877288,954199197,1225861220,1434631151,1406718903
612,Pitcairn Islands,1672123,1122474,543467,83802,102147,28043,0,3540,0,0,0
616,Poland,155512067,172681512,239509234,328314733,376060245,820347741,1043775363,561671977,652562644,729570734,759767176
620,Portugal,186941717,183278986,221908443,305090919,325912516,429411050,501381258,196977628,276840056,358586253,266619376
624,Guinea-Bissau,59186,124645,7012,0,115307,50937,0,75876,193911,696516,276247
626,Tanzania,12334395,14417458,8471729,10284655,31693665,31029798,39674080,22847771,26261977,41287840,24892408
634,Qatar,57992980,69016042,81128409,279831809,270164405,354840071,437932445,257519150,338999601,329381786,427780153
638,Reunion,288912,246382,707956,1104620,650000,647069,2664090,530771,1489313,2334801,1355382
642,Romania,37665925,91350475,109222826,121780584,98653350,119475959,196537761,145622349,145386650,250754202,188327201
643,Russia,491229865,429484410,420910352,672760775,967668633,1743219918,2077600778,837512051,1233309078,2023355966,2501936178
646,Rwanda,737625,1382411,1328139,861727,3889444,7713578,3571743,3571114,2124252,2751899,3427645
654,Sri Lanka,19984502,15792224,20082825,25411021,22738833,52149607,29969087,25279139,24366008,33749154,41466079
659,St Helena,203603,75000,213584,153450,283054,337116,211082,761931,260611,140339,769684
660,Anguilla,452622,261163,767578,1801061,1979985,2032096,2469789,1040691,541403,1060601,806594
662,St Kitts and Nevis,1856933,3157092,1980570,2415082,3852699,2369719,2933004,2699463,3580208,3156357,2439033
666,St Lucia,4605561,3784923,3468374,4410155,2368724,14702613,4846571,5236343,10379079,8217898,5627781
670,St Pierre and Miquelon,0,5080,0,0,0,34358,0,0,3533,7956,31466
674,San Marino,2380226,1832586,64386,248610,141276,6350406,448392,5944886,585607,403092,203570
678,Sao Tome and Principe,114506,111840,80006,259245,1475678,2996935,1573304,216420,333429,1975312,116378
682,Saudi Arabia,1177015342,918403837,1047157980,1578746300,2346033809,2576993134,3200628712,1962014359,2827056691,3093042824,4435839253
686,Senegal,17744345,21997934,6934505,10001605,17043253,28402984,13462232,24078979,21780609,25175254,22322543
688,Serbia,0,0,0,0,0,0,0,25120776,13143892,19381873,30936189
688,,0,0,0,0,0,17691957,54764454,0,0,0,0
690,Serbia and Montenegro,9904807,8970069,25736793,40388447,30882993,0,0,0,0,0,0
694,Seychelles,1391352,1300493,1353994,3033290,1829837,1805055,2483695,1651055,3171274,2743471,7364222
702,Sierra Leone,4225344,4870701,2806381,7713444,4775591,5913664,9074969,6527012,4618169,19466112,8956172
703,Sint Maarten,0,0,0,0,0,0,0,0,0,17551569,26409510
704,Vatican City,469257,655216,308834,6193567,8318919,15502141,5406426,904676,1339885,146694,640013
705,Slovakia,15917929,25638518,36727023,51669488,57479146,79478170,179302101,60615383,63625388,94506570,102200934
706,Solomon Islands,21210,0,2940,115067,49738,35364,21500,18631,113914,385422,241716
710,Somalia,1392631,2125956,2422015,1456857,1825415,7500899,22739151,715977,755248,163073,3826262
716,Yemen,20405844,17584331,24612468,20402442,29424477,37641622,40544510,35846304,28880192,19923017,33496995
724,South Sudan,0,0,0,0,0,0,0,0,0,1198529,4167650
728,South Africa,607795260,697441470,886468849,1319940397,1343909476,1768535964,1959003947,1261617524,1541632575,2050597032,2503667818
729,St Vincent and the Grenadines,6562312,7731143,3737158,1074929,1589552,2191850,2108906,1569816,2755981,3295817,5964952
740,Sudan,1000891,2781848,2063949,6919237,5180583,35518501,64546323,7799731,3893407,1119679,0
744,,0,0,0,0,0,0,0,0,0,129192,1229165
748,Suriname,3119897,2438106,2298431,6875699,5949912,6518755,9752285,14836045,15258368,17146785,19984997
752,"Svalbard, Jan Mayen Island",28185,404759,5570,0,56835,89895,10000,13620,0,138358,11246
756,Swaziland,500333,1077121,1035141,1276518,1349701,2095021,1731904,1986827,2761336,2739555,3317833
760,Sweden,671375517,743835016,792082492,860093190,905545957,926796921,1110079219,854815282,1071455921,1218964530,1275219432
762,Syria,16793593,18632701,23401533,7237391,9651284,2604666,6962317,16164395,6362062,3471148,795111
764,Tajikistan,3362512,4684836,5957875,4353578,3421034,8867435,1135296,3204639,2525677,590231,2168435
768,Thailand,907131282,999342118,1102027227,1248841844,1416838066,1401695667,1519193766,1407345358,1766640105,1765521253,2066895832
772,Timor-Leste,17057,19924,2149672,1196960,548043,1783752,728984,392456,1211530,2044506,68159
776,Togo,1689287,589660,3692549,2473894,2881092,8188462,16347769,29969693,5587173,8288055,16215308
780,Tokelau,1383772,5054825,5435339,4785564,8291241,19366564,6669733,1260331,723282,573933,1373752
784,Uganda,4739083,4438874,7483746,6718968,6357940,22152121,13852914,7815358,15820366,6203539,14646429
788,Tonga,17960,79257,345592,370913,230161,390560,196796,132950,204924,50808,196844
792,Trinidad and Tobago,57383745,69151862,67085489,104402490,113803673,154669167,187699025,152052120,145805634,150755096,157184703
